intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
230000,0.0343796711509716,0.12234042553191489,0.0343796711509716,0.030645749726377236,3.652173913043478,2.0,5.880022890018844,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.12234042553191489,230000,0,6460000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9360521253373744,0.9596419298279408,0.9478470275826576,0.9596419298279408,False,84,84,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
130000,0.01943198804185351,5.549152687070474e-05,0.01943198804185351,0.006202116016052536,1.3076923076923077,1.0,0.72160242458822,/group/ctbrowngrp5/sourmash-db.new/ncbi-euks-2025.01/ncbi-euks-all-2025.01-k51.dna.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,5.549152687070474e-05,130000,1,6330000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9256387227518315,0.8251890648646538,0.8754138938082426,0.9256387227518315,False,17,101,2741,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
110000,0.016442451420029897,0.0625,0.014947683109118086,0.013863553447646844,3.8,2.0,4.377213725647858,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_946410195.1 uncultured Solobacterium sp.,5b4881b2cc79286509a3d17d74c5ce8f,0.06875,100000,2,6230000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.922611688393028,0.948858441279787,0.9357350648364076,0.948858441279787,False,38,139,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci
200000,0.029895366218236172,0.05421686746987952,0.013452914798206279,0.004377964246625319,1.3333333333333333,1.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_905207195.1 Erysipelotrichaceae bacterium,a3b35bce67877593321cb269a879aa34,0.12048192771084337,90000,3,6140000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9334904514318958,0.9593539343076265,0.9464221928697611,0.9593539343076265,False,12,151,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
80000,0.01195814648729447,0.02203856749311295,0.01195814648729447,0.11455673112002919,39.25,1.5,98.56691889269949,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_015554725.1 Mediterraneibacter gnavus,d65a4055ef337f555d3b089323aabf35,0.02203856749311295,80000,4,6060000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9168686738698326,0.9279261189184138,0.9223973963941232,0.9279261189184138,False,314,465,2741,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
60000,0.008968609865470852,0.029585798816568046,0.007473841554559043,0.12805545421379058,70.2,10.0,96.24219448869607,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_015552045.1 Faecalitalea cylindroides,5542660ed722b8fcd8cbdb4d09cd0240,0.03550295857988166,50000,5,6010000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9117113376687807,0.936642402277415,0.9241768699730979,0.936642402277415,True,351,816,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides
40000,0.005979073243647235,0.016597510373443983,0.005979073243647235,0.002553812477198103,1.75,2.0,0.4330127018922193,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_039066865.1 Catenibacterium mitsuokai,a3881831af9b4c035f6337ecb6170709,0.016597510373443983,40000,6,5970000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9044916996096773,0.9227815046395472,0.9136366021246123,0.9227815046395472,True,7,823,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai_A
40000,0.005979073243647235,0.00974025974025974,0.004484304932735426,0.11929952572053995,109.0,66.0,106.10372283760829,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_020558075.1 bacterium 210820-DFI.6.52,a1a6340401616f611b4db8461fa21306,0.012987012987012988,30000,7,5940000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.9044916996096773,0.9183537120490333,0.9114227058293554,0.9183537120490333,True,327,1150,2741,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis
30000,0.004484304932735426,0.019736842105263157,0.004484304932735426,0.0021889821233126595,2.0,2.0,0.816496580927726,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022763865.1 Mollicutes bacterium,141030705e7e096dae13819b5c6738a4,0.019736842105263157,30000,8,5910000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.8994039832126721,0.9259212938707797,0.9126626385417259,0.9259212938707797,True,6,1156,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065
20000,0.0029895366218236174,0.009009009009009009,0.0029895366218236174,0.0010944910616563297,1.5,1.5,0.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945615915.1 Turicibacter sanguinis,099c87596cd4dae6bb2ce61d03076205,0.009009009009009009,20000,9,5890000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__Holdemanella porci.fastq.gz,SRR11551383.x.s__Holdemanella porci,7d38e71c,6690000,51,DNA,10000,669,True,0.8922818043393517,0.9117916860315043,0.902036745185428,0.9117916860315043,True,3,1159,2741,d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis
