intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
170000,0.06181818181818182,0.09042553191489362,0.06181818181818182,0.040061633281972264,1.5294117647058822,1.0,0.6960093862470137,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.09042553191489362,170000,0,2580000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9468831682411717,0.9539708822216629,0.9504270252314173,0.9539708822216629,False,26,26,649,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
150000,0.05454545454545454,0.04,0.01818181818181818,0.009244992295839754,1.2,1.0,0.4,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945989275.1 uncultured Solobacterium sp.,24c8d70e7313247e874f5e9c7e484430,0.12,50000,1,2530000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9445621964005725,0.9592785429348927,0.9519203696677325,0.9592785429348927,False,6,32,649,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
50000,0.01818181818181818,0.029239766081871343,0.01818181818181818,0.02157164869029276,2.8,2.0,1.7204650534085253,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022787065.1 Mollicutes bacterium,9967fb183db4b402f0106343843b19b1,0.029239766081871343,50000,2,2480000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9244325765105641,0.9330846752533706,0.9287586258819673,0.9330846752533706,True,14,46,649,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065
50000,0.01818181818181818,2.1342894950271056e-05,0.01818181818181818,0.009244992295839754,1.2,1.0,0.4,/group/ctbrowngrp5/sourmash-db.new/ncbi-euks-2025.01/ncbi-euks-all-2025.01-k51.dna.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,2.1342894950271056e-05,50000,3,2430000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9244325765105641,0.8098726483792551,0.8671526124449096,0.9244325765105641,True,6,52,649,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
40000,0.014545454545454545,0.010958904109589041,0.014545454545454545,0.03852080123266564,6.25,2.0,7.949056547792323,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_022487435.1 Mediterraneibacter sp. NSJ-151,2a695ac0c60901318ddf1718bd2d6a0c,0.010958904109589041,40000,4,2390000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9203966834135253,0.9153012623197974,0.9178489728666613,0.9203966834135253,True,25,77,649,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella hominis
40000,0.014545454545454545,0.012269938650306749,0.014545454545454545,0.13713405238828968,22.25,19.5,16.315253599009733,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_036632915.2 Faecalibacterium taiwanense,cf2c4d28eee0e9f3c73fa7bfa85b92f7,0.012269938650306749,40000,5,2350000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9203966834135253,0.9173315306528081,0.9188641070331667,0.9203966834135253,True,89,166,649,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium taiwanense
40000,0.014545454545454545,0.015873015873015872,0.014545454545454545,0.020030816640986132,3.25,3.0,1.299038105676658,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_036318385.1 Catenibacterium tridentinum,9f6019ac0bc34441f2f744152c802f5e,0.015873015873015872,40000,6,2310000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9203966834135253,0.9219742946423962,0.9211854890279607,0.9219742946423962,True,13,179,649,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai
130000,0.04727272727272727,0.019230769230769232,0.01090909090909091,0.007704160246533128,1.6666666666666667,2.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034172225.1 Holdemanella porci,e534a57ba7fbc4ee344c1a5ab1f36480,0.08333333333333333,30000,7,2280000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9419155652037142,0.9524442919820304,0.9471799285928724,0.9524442919820304,False,5,184,649,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
30000,0.01090909090909091,0.01107011070110701,0.01090909090909091,0.012326656394453005,2.6666666666666665,3.0,1.247219128924647,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022772045.1 Bacteroidales bacterium,9e72417e4cf546f3104abcab5d3c6983,0.01107011070110701,30000,8,2250000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9152195023515288,0.9154824822731807,0.9153509923123548,0.9154824822731807,True,8,192,649,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
160000,0.05818181818181818,0.018072289156626505,0.01090909090909091,0.004622496147919877,1.0,1.0,0.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_905207195.1 Erysipelotrichaceae bacterium,a3b35bce67877593321cb269a879aa34,0.0963855421686747,30000,9,2220000,outputs.mapping/bams.cds.rand/ERR3212050.x.s__Holdemanella porci.fastq.gz,ERR3212050.x.s__Holdemanella porci,2d9c5598,2750000,51,DNA,10000,275,True,0.9457582598362686,0.9551655813444454,0.9504619205903571,0.9551655813444454,False,3,195,649,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
