intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
470000,0.052338530066815145,0.22169811320754718,0.052338530066815145,0.3005327736519212,79.2127659574468,55.0,110.29957970835085,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027695305.1 Lactobacillus crispatus,bdb44496d2aff5b1f2b6ea5c8f06f73d,0.22169811320754718,470000,0,8510000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9437975668051294,0.9708939701575784,0.9573457684813539,0.9708939701575784,False,3723,3723,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
380000,0.042316258351893093,0.00016220600162206002,0.042316258351893093,0.008395221181788828,2.736842105263158,2.0,4.0567306679038175,/group/ctbrowngrp5/sourmash-db.new/ncbi-euks-2025.01/ncbi-euks-all-2025.01-k51.dna.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00016220600162206002,380000,1,8130000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9398721259570462,0.8427283160350642,0.8913002209960552,0.9398721259570462,False,104,3827,12388,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
170000,0.01893095768374165,0.07425742574257425,0.01670378619153675,0.1376331934129803,113.66666666666667,71.0,116.734266129911,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_002553995.1 Lactobacillus sp. UMNPBX5,21812074adb2b88044192524344454c4,0.08415841584158416,150000,2,7980000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.925164735234071,0.9526283051184394,0.9388965201762551,0.9526283051184394,False,1705,5532,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis
430000,0.04788418708240535,0.03755868544600939,0.008908685968819599,0.0339037778495318,52.5,35.5,42.269965696697696,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_001567095.1 Lactobacillus crispatus,191cf91bb185a4cb8393843ced2fd535,0.20187793427230047,80000,3,7900000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9421529539125045,0.969112714016172,0.9556328339643383,0.969112714016172,False,420,5952,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
110000,0.012249443207126948,0.036036036036036036,0.008908685968819599,0.013884404262189216,21.5,1.0,26.74883175019051,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034115305.1 Lactobacillus amylovorus,65a0aa43917458e4176370713b44a7d7,0.04954954954954955,80000,4,7820000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9173014611033862,0.9427847377601754,0.9300430994317808,0.9427847377601754,False,172,6124,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
60000,0.0066815144766146995,0.013856812933025405,0.0066815144766146995,0.0058927994833710045,12.166666666666666,8.5,7.470311610338323,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_002160465.1 Anaerotruncus colihominis,bb19ca007d85e445187c39e60728900b,0.013856812933025405,60000,5,7760000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9064638489511848,0.9195217928238518,0.9129928208875183,0.9195217928238518,True,73,6197,12388,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis
90000,0.01002227171492205,0.022026431718061675,0.005567928730512249,0.03931223764933807,97.4,46.0,131.52733556185194,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_020785595.1 Limosilactobacillus reuteri,b3b02a47ba80fcbbdba37d27efcc6a10,0.039647577092511016,50000,6,7710000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9136992286743081,0.9386724078059321,0.9261858182401201,0.9386724078059321,False,487,6684,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri
50000,0.005567928730512249,0.02,0.005567928730512249,0.00048433968356474005,1.2,1.0,0.4,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_901543075.1 Enterococcus hirae,b5c04c1340169fbd832f44f3c6832d16,0.02,50000,7,7660000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9032290873622465,0.9261617964232596,0.9146954418927531,0.9261617964232596,True,6,6690,12388,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
50000,0.005567928730512249,0.01160092807424594,0.005567928730512249,0.02098805295447207,52.0,24.0,77.2916554357584,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_020539035.1 Blautia wexlerae,9ab1cdac1e77c12e55d5ada9c2473710,0.01160092807424594,50000,8,7610000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.9032290873622465,0.9163236108378786,0.9097763491000626,0.9163236108378786,True,260,6950,12388,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
40000,0.004454342984409799,0.007339449541284404,0.004454342984409799,0.0022602518566354536,7.0,5.0,5.385164807134504,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_008086695.1 Bacteroides fragilis,f06b7a26fb9323c2ab389672511d1d87,0.007339449541284404,40000,9,7570000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Lactobacillus amylovorus.fastq.gz,SRR12795790.x.s__Lactobacillus amylovorus,39b40b77,8980000,51,DNA,10000,898,True,0.8992857645809466,0.908134687501706,0.9037102260413263,0.908134687501706,True,28,6978,12388,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
