intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1510000,0.050016561775422325,0.604,0.050016561775422325,0.028396964666824755,3.172185430463576,2.0,3.6298278458876125,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_004552595.1 Lachnospiraceae bacterium,fb98018f0ff05e46cd82d942455d44aa,0.604,1510000,0,28680000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9429581709434278,0.9901628013650533,0.9665604861542405,0.9901628013650533,False,479,479,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp004552595
1440000,0.04769791321629679,0.20430107526881722,0.012586949320967208,0.005631965852501778,2.5,2.0,2.1119958133929795,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945917695.1 uncultured Lachnospiraceae bacterium,1c2a86bec56141abf2affabdef40266e,0.7741935483870968,380000,1,28300000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9420809525777954,0.994994269184528,0.9685376108811617,0.994994269184528,False,95,574,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp004552595
1370000,0.04537926465717125,0.1,0.00728718118582312,0.0028456248517903723,2.1818181818181817,2.0,1.3696835612108516,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945864475.1 uncultured Lachnospiraceae bacterium,d3af2ba51f5c36490fd206085940418f,0.6227272727272727,220000,2,28080000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9411608897946562,0.9907558041018303,0.9659583469482432,0.9907558041018303,False,48,622,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp004552595
210000,0.006955945677376615,0.1,0.006624710168930109,0.007054778278396965,5.95,2.0,11.083659143080862,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945871235.1 uncultured Lachnospiraceae bacterium,f2a18bd1511953c83b21eafacfe0efba,0.105,200000,3,27880000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9071795642953492,0.9567701850053222,0.9319748746503357,0.9567701850053222,False,119,741,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Colinaster;s__Colinaster sp900766815
160000,0.005299768135144088,0.043010752688172046,0.005299768135144088,0.013101731088451507,13.8125,7.0,18.014642481881232,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_004556565.1 Lachnospiraceae bacterium,edb00f169e376430fe98e2e4c3b24f96,0.043010752688172046,160000,4,27720000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9023553252758046,0.9401721732195595,0.9212637492476821,0.9401721732195595,False,221,962,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella sp004556565
1410000,0.04670420669095727,0.059322033898305086,0.004637297118251077,0.01968223855821674,23.714285714285715,2.0,69.69671909825615,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022775645.1 Lachnospiraceae bacterium,737b1838efa2bfb429f3f0316c003db1,0.597457627118644,140000,5,27580000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9416921305680688,0.9899513788752075,0.9658217547216381,0.9899513788752075,False,332,1294,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp004552595
130000,0.004306061609804571,0.03254437869822485,0.00364359059291156,0.005631965852501778,8.636363636363637,4.0,12.160089168877066,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022773565.1 Lachnospiraceae bacterium,22fb3c10dc1e4d51a67e4ee1e26e7869,0.038461538461538464,110000,6,27470000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.8986889803837236,0.9381135837926067,0.9184012820881651,0.9381135837926067,False,95,1389,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp000434275
100000,0.0033123550844650546,0.028735632183908046,0.0033123550844650546,0.025254920559639554,42.6,1.5,116.23958017818198,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_003461025.1 Ruminococcus sp. AF25-13,493fdb2c271f7be316a6542ec3210356,0.028735632183908046,100000,7,27370000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.8940776386382718,0.9327665340390945,0.9134220863386832,0.9327665340390945,False,426,1815,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
1260000,0.04173567406425969,0.038461538461538464,0.0029811195760185492,0.001244960872658288,2.3333333333333335,1.0,1.9436506316151,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_030526605.1 Lachnospiraceae bacterium,69ad002a25241a08d20bfaefd6ad26a9,0.5384615384615384,90000,8,27280000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.9396175635599757,0.9879353449651646,0.9637764542625702,0.9879353449651646,False,21,1836,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp004552595
80000,0.002649884067572044,0.036036036036036036,0.002649884067572044,0.0014228124258951862,3.0,3.5,1.4142135623730951,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034118865.1 Agathobacter sp.,0a210112a55a5355a69cb41cac755dac,0.036036036036036036,80000,9,27200000,outputs.mapping/bams.cds.rand/SRR11551383.x.s__UBA2868 sp004552595.fastq.gz,SRR11551383.x.s__UBA2868 sp004552595,4d3a3c2b,30190000,51,DNA,10000,3019,True,0.8901742693048181,0.9369161513230859,0.9135452103139521,0.9369161513230859,False,24,1860,16868,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp945868435
