intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
300000,0.0783289817232376,0.17341040462427745,0.0783289817232376,0.05790960451977401,1.3666666666666667,1.0,0.6574360974438673,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945907595.1 uncultured Solobacterium sp.,7bbf4656b5f86690d45e9f158166bf4b,0.17341040462427745,300000,0,3530000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9512884098741791,0.9662286370221629,0.958758523448171,0.9662286370221629,False,41,41,708,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
60000,0.015665796344647518,0.02459016393442623,0.015665796344647518,0.022598870056497175,2.6666666666666665,3.0,1.3743685418725535,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_902362575.1 Catenibacterium mitsuokai,c152f5a66b9ecf767b94aef6757699e6,0.02459016393442623,60000,1,3470000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9217367669334514,0.9299215291542078,0.9258291480438297,0.9299215291542078,True,16,57,708,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai_A
50000,0.013054830287206266,0.013157894736842105,0.013054830287206266,0.031073446327683617,4.4,2.0,5.351635264103861,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_013301945.1 Blautia wexlerae,03bca6d1341321f1706f653bad51ad81,0.013157894736842105,50000,2,3420000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9184475031726977,0.9185891303484345,0.9185183167605662,0.9185891303484345,True,22,79,708,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
260000,0.06788511749347259,0.0380952380952381,0.010443864229765013,0.005649717514124294,1.0,1.0,0.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_002299315.1 Faecalitalea sp. UBA637,0937cfc46a7e9ba2f7364eb98cd62baa,0.24761904761904763,40000,3,3380000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9486229320555909,0.9730012825382196,0.9608121072969052,0.9730012825382196,False,4,83,708,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
50000,0.013054830287206266,0.017316017316017316,0.010443864229765013,0.05649717514124294,10.0,5.0,11.291589790636214,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_039061425.1 Holdemanella biformis,84280511053064cf32bbe4e8d80d9e4d,0.021645021645021644,40000,4,3340000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9184475031726977,0.927598336788338,0.9230229199805179,0.927598336788338,True,40,123,708,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis
50000,0.013054830287206266,0.012,0.007832898172323759,0.012711864406779662,3.0,2.0,2.160246899469287,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_029675045.1 Catenibacterium tridentinum,7a94f5f2b6b1684dafdf96f4a83c98b2,0.02,30000,5,3310000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9184475031726977,0.9261617964232596,0.9223046497979787,0.9261617964232596,True,9,132,708,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai
30000,0.007832898172323759,0.005671077504725898,0.007832898172323759,0.05367231638418079,12.666666666666666,9.0,5.90668171555645,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_040246785.1 Bacteroides caccae,1541a4d143ea8023c169121df3f807d6,0.005671077504725898,30000,6,3280000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9092940774141084,0.9035542377275755,0.9064241575708419,0.9092940774141084,True,38,170,708,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
30000,0.007832898172323759,0.01107011070110701,0.007832898172323759,0.011299435028248588,2.6666666666666665,2.0,1.699673171197595,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022772045.1 Bacteroidales bacterium,9e72417e4cf546f3104abcab5d3c6983,0.01107011070110701,30000,7,3250000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9092940774141084,0.9154824822731807,0.9123882798436446,0.9154824822731807,True,8,178,708,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
30000,0.007832898172323759,0.010752688172043012,0.007832898172323759,0.01977401129943503,4.666666666666667,4.0,0.9428090415820634,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945949685.1 uncultured Prevotella sp.,1f39e21e06ea3a36462604cd963a70d0,0.010752688172043012,30000,8,3220000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9092940774141084,0.9149603940215936,0.9121272357178509,0.9149603940215936,True,14,192,708,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535
30000,0.007832898172323759,0.019736842105263157,0.007832898172323759,0.009887005649717515,2.3333333333333335,2.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022763865.1 Mollicutes bacterium,141030705e7e096dae13819b5c6738a4,0.019736842105263157,30000,9,3190000,outputs.mapping/bams.cds.rand/ERR3211879.x.s__Holdemanella porci.fastq.gz,ERR3211879.x.s__Holdemanella porci,0483f3ef,3830000,51,DNA,10000,383,True,0.9092940774141084,0.9259212938707797,0.917607685642444,0.9259212938707797,True,7,199,708,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065
