intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
280000,0.08187134502923976,0.14893617021276595,0.08187134502923976,0.04221954161640531,1.25,1.0,0.6879057244377936,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.14893617021276595,280000,0,3140000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9521138030359058,0.9633504781951399,0.9577321406155228,0.9633504781951399,False,35,35,829,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
250000,0.07309941520467836,0.0440251572327044,0.02046783625730994,0.012062726176115802,1.4285714285714286,1.0,0.7284313590846835,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_036298905.1 Holdemanella sp.,e0edcb9d426f87906c18336df5f4abf2,0.15723270440251572,70000,1,3070000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9500004303234727,0.9643749900111224,0.9571877101672975,0.9643749900111224,False,10,45,829,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
40000,0.011695906432748537,0.014492753623188406,0.011695906432748537,0.061519903498190594,12.75,10.0,10.709224995301948,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_041323835.1 Lachnospira eligens,af3c334d7022b0b02c25ca1f9718198d,0.014492753623188406,40000,2,3030000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9164701229621918,0.9203311793431016,0.9184006511526467,0.9203311793431016,True,51,96,829,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
170000,0.049707602339181284,0.012875536480686695,0.008771929824561403,0.033775633293124246,9.333333333333334,11.0,6.236095644623236,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_040930005.1 Erysipelotrichaceae bacterium 1033st1_E7_1033SCRN_220408,fb12c6d106ff67f7d8c41d7e54dfed16,0.07296137339055794,30000,3,3000000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9428436121807781,0.9499652214021667,0.9464044167914724,0.9499652214021667,False,28,124,829,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915
30000,0.008771929824561403,0.01,0.008771929824561403,0.06996381182147166,19.333333333333332,1.0,25.927248643506744,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_937966125.1 uncultured Ruminococcus sp.,9d5958087ed9331cdeacd48c5dc570ea,0.01,30000,4,2970000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.911315028588222,0.9136593726391776,0.9124872006136998,0.9136593726391776,True,58,182,829,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900543105
30000,0.008771929824561403,0.00847457627118644,0.008771929824561403,0.024125452352231604,6.666666666666667,9.0,4.0276819911981905,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_009695805.1 Segatella copri,6f25906e0e1c5453cea90d748e2b732d,0.00847457627118644,30000,5,2940000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.911315028588222,0.9106990060940067,0.9110070173411143,0.911315028588222,True,20,202,829,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
280000,0.08187134502923976,0.018072289156626505,0.008771929824561403,0.0048250904704463205,1.3333333333333333,1.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_009696075.1 Holdemanella porci,a84000c7ef58f47f4eafd654fbfc98c6,0.1686746987951807,30000,6,2910000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9521138030359058,0.965704191796411,0.9589089974161584,0.965704191796411,False,4,206,829,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
20000,0.005847953216374269,0.0036363636363636364,0.005847953216374269,0.04463208685162847,18.5,18.5,0.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_008572485.1 Bacteroides caccae,1c1b60a5e22e023111f018c46ffe5f66,0.0036363636363636364,20000,7,2890000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9040985288120411,0.8957152063205601,0.8999068675663007,0.9040985288120411,True,37,243,829,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
20000,0.005847953216374269,0.007067137809187279,0.005847953216374269,0.030156815440289506,12.5,12.5,7.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_037358335.1 Prevotella sp.,af236cbc1be3aefe57814c1515076956,0.007067137809187279,20000,8,2870000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9040985288120411,0.9074617014240318,0.9057801151180365,0.9074617014240318,True,25,268,829,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535
20000,0.005847953216374269,0.006944444444444444,0.005847953216374269,0.0048250904704463205,2.0,2.0,1.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_010571055.1 Staphylococcus aureus,c55d04e0060e33b7ab0620aff7951cc5,0.006944444444444444,20000,9,2850000,outputs.mapping/bams.cds.rand/ERR3211974.x.s__Holdemanella porci.fastq.gz,ERR3211974.x.s__Holdemanella porci,ef3bac03,3420000,51,DNA,10000,342,True,0.9040985288120411,0.9071501293291512,0.9056243290705961,0.9071501293291512,True,4,272,829,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus
