intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
1360000,0.09295967190704033,0.8717948717948718,0.09295967190704033,0.12649753347427767,7.919117647058823,7.5,4.791314364462047,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034172225.1 Holdemanella porci,e534a57ba7fbc4ee344c1a5ab1f36480,0.8717948717948718,1360000,0,13270000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9544880203767968,0.9973133973249446,0.9759007088508707,0.9973133973249446,False,1077,1077,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
400000,0.02734107997265892,0.00017074315960216845,0.02734107997265892,0.004933051444679351,1.05,1.0,0.2179449471770337,/group/ctbrowngrp5/sourmash-db.new/ncbi-euks-2025.01/ncbi-euks-all-2025.01-k51.dna.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00017074315960216845,400000,1,12870000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9318571176678183,0.8435763171398227,0.8877167174038205,0.9318571176678183,False,42,1119,8514,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
1210000,0.08270676691729323,0.21084337349397592,0.023923444976076555,0.03958186516326051,9.628571428571428,4.0,14.70876456749651,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_009696075.1 Holdemanella porci,a84000c7ef58f47f4eafd654fbfc98c6,0.7289156626506024,350000,2,12520000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9523033554903367,0.9938192340695362,0.9730612947799364,0.9938192340695362,False,337,1456,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
1320000,0.09022556390977443,0.12234042553191489,0.01572112098427888,0.012450082217524078,4.608695652173913,3.0,4.083254567608312,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.7021276595744681,230000,3,12290000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9539294721860815,0.9930898670915775,0.9735096696388295,0.9930898670915775,False,106,1562,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
1180000,0.08065618591934381,0.09558823529411764,0.00888585099111415,0.021141649048625793,13.846153846153847,5.0,22.944233912303222,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_022782705.1 Holdemanella sp.,d3031c97ea482738f770e467d059b990,0.8676470588235294,130000,4,12160000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9518346776636931,0.9972201403721586,0.9745274090179259,0.9972201403721586,False,180,1742,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
140000,0.009569377990430622,0.07065217391304347,0.00888585099111415,0.00610758750293634,4.0,4.0,2.54195563720897,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034099185.1 Bulleidia sp.,789800c7d987e9e369991fa654400854,0.07608695652173914,130000,5,12030000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9128711551885609,0.9507468739553289,0.9318090145719449,0.9507468739553289,False,52,1794,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965
1190000,0.08133971291866028,0.07547169811320754,0.008202323991797676,0.007047216349541931,5.0,4.0,4.02077936060494,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_036298905.1 Holdemanella sp.,e0edcb9d426f87906c18336df5f4abf2,0.7484276729559748,120000,6,11910000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.951992188887366,0.9943341371995504,0.9731631630434583,0.9943341371995504,False,60,1854,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
110000,0.007518796992481203,0.045081967213114756,0.007518796992481203,0.009983556495184401,7.7272727272727275,6.0,5.046887593375277,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_902362575.1 Catenibacterium mitsuokai,c152f5a66b9ecf767b94aef6757699e6,0.045081967213114756,110000,7,11800000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9085646807370644,0.9410395995291225,0.9248021401330935,0.9410395995291225,False,85,1939,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai_A
90000,0.006151742993848257,0.024930747922437674,0.006151742993848257,0.08397932816537468,79.44444444444444,9.0,193.7570707590714,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_003480065.1 Firmicutes bacterium AM43-11BH,6705bbeb0fc259c5aba9783798c0c9bb,0.024930747922437674,90000,8,11710000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.904996757545348,0.9301723751263732,0.9175845663358606,0.9301723751263732,False,715,2654,8514,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella hominis
80000,0.005468215994531784,0.03587443946188341,0.005468215994531784,0.13225276015973692,140.75,55.0,180.840226443123,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_025194575.1 Lactobacillus amylovorus,8d0ab92d4ebd867d0a1c157439c53304,0.03587443946188341,80000,9,11630000,outputs.mapping/bams.cds.rand/SRR14369296.x.s__Holdemanella porci.fastq.gz,SRR14369296.x.s__Holdemanella porci,f21fa398,14630000,51,DNA,10000,1463,True,0.9029091051331788,0.9368335889572282,0.9198713470452036,0.9368335889572282,False,1126,3780,8514,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
