intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
560000,0.07671232876712329,0.2978723404255319,0.07671232876712329,0.024625784645098986,1.8214285714285714,1.0,1.7019646510634079,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.2978723404255319,560000,0,6740000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.950899482652114,0.9765328701145736,0.9637161763833437,0.9765328701145736,False,102,102,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
270000,0.036986301369863014,0.0001152516327314637,0.036986301369863014,0.007001448575567359,1.0740740740740742,1.0,0.37770514915502107,/group/ctbrowngrp5/sourmash-db.new/ncbi-euks-2025.01/ncbi-euks-all-2025.01-k51.dna.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.0001152516327314637,270000,1,6470000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.937394434434365,0.8371001000876531,0.887247267261009,0.937394434434365,False,29,131,4142,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
490000,0.06712328767123288,0.06918238993710692,0.015068493150684932,0.006035731530661516,2.272727272727273,1.0,2.8632755905497493,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_036298905.1 Holdemanella sp.,e0edcb9d426f87906c18336df5f4abf2,0.3081761006289308,110000,2,6360000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9484130346072766,0.9771842310971339,0.9627986328522052,0.9771842310971339,False,25,156,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
80000,0.010958904109589041,0.03278688524590164,0.010958904109589041,0.018107194591984548,9.375,7.5,5.829611908180509,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_902362575.1 Catenibacterium mitsuokai,c152f5a66b9ecf767b94aef6757699e6,0.03278688524590164,80000,3,6280000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9153012623197974,0.9351818761174336,0.9252415692186156,0.9351818761174336,False,75,231,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai_A
470000,0.06438356164383562,0.0425531914893617,0.00821917808219178,0.0021728633510381457,1.5,1.0,0.7637626158259734,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945877745.1 uncultured Solobacterium sp.,418d05b4b2ebb1fbe8fdd43c3f889240,0.3333333333333333,60000,4,6220000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9476383917538025,0.9786889418539977,0.9631636668039001,0.9786889418539977,False,9,240,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
50000,0.00684931506849315,0.01557632398753894,0.00684931506849315,0.014485755673587638,12.0,10.0,10.411532067856296,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_040929845.1 Anaerotruncus rubiinfantis,89c8a42fdeb9ad17d034ec0110c60d3b,0.01557632398753894,50000,5,6170000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9069048171321926,0.9216332546452355,0.914269035888714,0.9216332546452355,True,60,300,4142,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus rubiinfantis
50000,0.00684931506849315,0.025380710659898477,0.00684931506849315,0.4741670690487687,392.8,248.0,259.31247559652815,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_000980505.1 Lactobacillus sp. N54.MGS-719,0b8b4d8e207509bddecdf9a7f2e0a70f,0.025380710659898477,50000,6,6120000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9069048171321926,0.930498677807649,0.9187017474699208,0.930498677807649,True,1964,2264,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
50000,0.00684931506849315,0.011299435028248588,0.005479452054794521,0.00772573635924674,8.0,5.0,7.035623639735144,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_041332255.1 Lachnospiraceae bacterium,5899f307a25eaa71ea1b08f5e604d1fe,0.014124293785310734,40000,7,6080000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9069048171321926,0.9198665745933077,0.9133856958627502,0.9198665745933077,True,32,2296,4142,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp003486385
40000,0.005479452054794521,0.01646090534979424,0.005479452054794521,0.0009657170449058426,1.0,1.0,0.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_937880075.1 uncultured Romboutsia sp.,860f354aee4673b1c02172dbd97a73e3,0.01646090534979424,40000,8,6040000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9029454468285724,0.922631980738629,0.9127887137836006,0.922631980738629,True,4,2300,4142,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia sp937880075
40000,0.005479452054794521,0.02531645569620253,0.005479452054794521,0.0014485755673587638,1.5,1.0,0.8660254037844386,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_016297875.1 Erysipelotrichaceae bacterium,404284d1c652883496f1ab079a0c1b70,0.02531645569620253,40000,9,6000000,outputs.mapping/bams.cds.rand/SRR10209667.x.s__Holdemanella porci.fastq.gz,SRR10209667.x.s__Holdemanella porci,ca457379,7300000,51,DNA,10000,730,True,0.9029454468285724,0.9304524303337004,0.9166989385811364,0.9304524303337004,True,6,2306,4142,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci
