intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
330000,0.07112068965517242,0.17553191489361702,0.07112068965517242,0.037089871611982884,1.5757575757575757,1.0,0.779677595773855,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027683005.1 Holdemanella porci,13fcb172b92ef55a3f6332274ecfdf07,0.17553191489361702,330000,0,4310000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9494893916208232,0.966459040136648,0.9579742158787357,0.966459040136648,False,52,52,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
200000,0.04310344827586207,0.034334763948497854,0.017241379310344827,0.03637660485021398,6.375,2.0,8.630433071404934,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_040930005.1 Erysipelotrichaceae bacterium 1033st1_E7_1033SCRN_220408,fb12c6d106ff67f7d8c41d7e54dfed16,0.08583690987124463,80000,1,4230000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9402118613674851,0.952997252406166,0.9466045568868255,0.952997252406166,False,51,103,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915
320000,0.06896551724137931,0.038461538461538464,0.01293103448275862,0.006419400855920114,1.5,1.5,0.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034172225.1 Holdemanella porci,e534a57ba7fbc4ee344c1a5ab1f36480,0.20512820512820512,60000,2,4170000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9489166749373057,0.9694162638108682,0.9591664693740869,0.9694162638108682,False,9,112,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
70000,0.015086206896551725,0.021739130434782608,0.01293103448275862,0.04992867332382311,11.666666666666666,5.0,12.391753530294071,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_041323835.1 Lachnospira eligens,af3c334d7022b0b02c25ca1f9718198d,0.025362318840579712,60000,3,4110000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.921055676600499,0.9304854520423368,0.9257705643214179,0.9304854520423368,False,70,182,1402,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
40000,0.008620689655172414,0.011299435028248588,0.008620689655172414,0.02710413694721826,9.5,10.5,5.678908345800274,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_009695805.1 Segatella copri,6f25906e0e1c5453cea90d748e2b732d,0.011299435028248588,40000,4,4070000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9110043098748272,0.9158506157738865,0.9134274628243568,0.9158506157738865,True,38,220,1402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
40000,0.008620689655172414,0.016,0.008620689655172414,0.017118402282453638,6.0,4.5,5.1478150704935,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_034099875.1 Sodaliphilus sp.,dc8565192ef992673d48c031778e8cf5,0.016,40000,5,4030000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9110043098748272,0.9221183538879099,0.9165613318813686,0.9221183538879099,True,24,244,1402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
30000,0.00646551724137931,0.005671077504725898,0.00646551724137931,0.10485021398002853,49.0,43.0,8.48528137423857,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_040246785.1 Bacteroides caccae,1541a4d143ea8023c169121df3f807d6,0.005671077504725898,30000,6,4000000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9058799604008709,0.9035542377275755,0.9047170990642233,0.9058799604008709,True,147,391,1402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae
30000,0.00646551724137931,0.012345679012345678,0.00646551724137931,0.0028530670470756064,1.3333333333333333,1.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_937880075.1 uncultured Romboutsia sp.,860f354aee4673b1c02172dbd97a73e3,0.012345679012345678,30000,7,3970000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9058799604008709,0.9174422262512953,0.9116610933260831,0.9174422262512953,True,4,395,1402,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia sp937880075
50000,0.010775862068965518,0.015957446808510637,0.00646551724137931,0.0028530670470756064,1.3333333333333333,1.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_009696175.1 Floccifex porci,c0c98ae7b22c52db7628aa582163ba23,0.026595744680851064,30000,8,3940000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9149990178869859,0.9313522408538705,0.9231756293704282,0.9313522408538705,True,4,399,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci
60000,0.01293103448275862,0.008849557522123894,0.00646551724137931,0.004992867332382311,2.3333333333333335,2.0,1.247219128924647,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_027686395.1 Lachnospiraceae bacterium AF102-41,7c7cf562302a8c89f126065b039ddfcd,0.017699115044247787,30000,9,3910000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9182759314833148,0.9239449771884983,0.9211104543359065,0.9239449771884983,True,7,406,1402,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella hominis
30000,0.00646551724137931,0.012145748987854251,0.00646551724137931,0.0028530670470756064,1.3333333333333333,1.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_958417405.1 uncultured Oscillospiraceae bacterium,1de5361130841eee0eeecb4e49390baa,0.012145748987854251,30000,10,3880000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9058799604008709,0.9171485677428265,0.9115142640718488,0.9171485677428265,True,4,410,1402,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549055
270000,0.05818965517241379,0.024,0.00646551724137931,0.003566333808844508,1.6666666666666667,2.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945989275.1 uncultured Solobacterium sp.,24c8d70e7313247e874f5e9c7e484430,0.216,30000,11,3850000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9457607575538416,0.9703984039343744,0.958079580744108,0.9703984039343744,False,5,415,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
30000,0.00646551724137931,0.014492753623188406,0.00646551724137931,0.0042796005706134095,2.0,2.0,0.816496580927726,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022771005.1 Solobacterium sp.,4e656f84c6540468ff648902b3297776,0.014492753623188406,30000,12,3820000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9058799604008709,0.9203311793431016,0.9131055698719863,0.9203311793431016,True,6,421,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__Colivicinus sp022776215
20000,0.004310344827586207,0.007067137809187279,0.004310344827586207,0.03851640513552068,27.0,27.0,21.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_037358335.1 Prevotella sp.,af236cbc1be3aefe57814c1515076956,0.007067137809187279,20000,13,3800000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.8987064997133993,0.9074617014240318,0.9030841005687156,0.9074617014240318,True,54,475,1402,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535
20000,0.004310344827586207,0.006349206349206349,0.004310344827586207,0.0042796005706134095,3.0,3.0,1.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_028727045.1 Lachnospiraceae bacterium,1fa4a523766f9aee9cac3c30ff79928c,0.006349206349206349,20000,14,3780000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.8987064997133993,0.9055575743428164,0.9021320370281078,0.9055575743428164,True,6,481,1402,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp017622575
20000,0.004310344827586207,0.006944444444444444,0.004310344827586207,0.009985734664764621,7.0,7.0,5.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_010571055.1 Staphylococcus aureus,c55d04e0060e33b7ab0620aff7951cc5,0.006944444444444444,20000,15,3760000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.8987064997133993,0.9071501293291512,0.9029283145212752,0.9071501293291512,True,14,495,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus
20000,0.004310344827586207,0.008333333333333333,0.004310344827586207,0.0021398002853067048,1.5,1.5,0.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_025194615.1 Lactobacillus amylovorus,a81f8d1ab82109525fe18ead1ae54b46,0.008333333333333333,20000,16,3740000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.8987064997133993,0.9103989334640178,0.9045527165887086,0.9103989334640178,True,3,498,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
250000,0.05387931034482758,0.01904761904761905,0.004310344827586207,0.0028530670470756064,2.0,2.0,1.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_002299315.1 Faecalitalea sp. UBA637,0937cfc46a7e9ba2f7364eb98cd62baa,0.23809523809523808,20000,17,3720000,outputs.mapping/bams.cds.rand/ERR3211964.x.s__Holdemanella porci.fastq.gz,ERR3211964.x.s__Holdemanella porci,98cf84ff,4640000,51,DNA,10000,464,True,0.9443346430217756,0.9722532995165258,0.9582939712691507,0.9722532995165258,False,4,502,1402,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
