intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
100000,0.030303030303030304,0.02252252252252252,0.030303030303030304,0.015542802486848398,6.5,5.5,5.024937810560445,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_020731525.1 Roseburia inulinivorans DSM 16841,b1e9f68d57ff5c0cb20a4cb3ad79b686,0.02252252252252252,100000,0,3200000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9337383942521409,0.9283214236265154,0.9310299089393281,0.9337383942521409,False,65,65,4182,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans
80000,0.024242424242424242,0.020289855072463767,0.021212121212121213,0.053562888570062174,32.0,3.0,47.113843885999,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_964242535.1 Mediterraneibacter gnavus CC55_001C,8b944c66e21ec7eb2b3807f21dc4c203,0.02318840579710145,70000,1,3130000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9296618737621046,0.9288519305353092,0.9292569021487069,0.9296618737621046,False,224,289,4182,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
90000,0.02727272727272727,0.020477815699658702,0.01818181818181818,0.002152080344332855,1.5,1.0,0.7637626158259734,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_017889395.1 Fournierella sp.,9ec61c58b3b6c397933e6ceee9a83d63,0.030716723549488054,60000,2,3070000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9318113823252894,0.9339866832096902,0.9328990327674898,0.9339866832096902,False,9,298,4182,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp002160145
70000,0.021212121212121213,0.009727626459143969,0.015151515151515152,0.11429937828790053,95.6,16.0,165.4443713155573,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_017741715.1 Escherichia coli,3977c50929e66acbef3841e1fa4ec4ed,0.013618677042801557,50000,3,3020000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9272309586227583,0.9192093012413012,0.9232201299320297,0.9272309586227583,False,478,776,4182,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
40000,0.012121212121212121,0.007326007326007326,0.012121212121212121,0.0031085604973696795,3.25,3.5,0.82915619758885,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_015548495.1 Bacteroides fragilis,4d667b78b335031c3509e90de793f50d,0.007326007326007326,40000,4,2980000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9171122018078474,0.9081020454348602,0.9126071236213538,0.9171122018078474,True,13,789,4182,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
50000,0.015151515151515152,0.01680672268907563,0.012121212121212121,0.006695361071257772,7.0,1.5,9.82344135219425,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_900755655.1 Bacteroidaceae bacterium,70565451fbfa558c4f355eb68359b82d,0.02100840336134454,40000,5,2940000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9211336926184823,0.9270555239277647,0.9240946082731235,0.9270555239277647,True,28,817,4182,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645
50000,0.015151515151515152,0.012987012987012988,0.012121212121212121,0.0014347202295552368,1.5,1.5,0.5,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_014218175.1 Enterococcus hirae,78e4cbe6dd1b52cbfea7ad1893f9caa6,0.016233766233766232,40000,6,2900000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9211336926184823,0.9223806468195418,0.9217571697190121,0.9223806468195418,True,6,823,4182,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B hirae
30000,0.00909090909090909,0.006012024048096192,0.00909090909090909,0.006217120994739359,8.666666666666666,8.0,3.2998316455372216,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_040910525.1 Blautia wexlerae,328a8c1bd93d81758f07537ef6f98611,0.006012024048096192,30000,7,2870000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9119534957754483,0.9045891752269513,0.9082713355011998,0.9119534957754483,True,26,849,4182,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
30000,0.00909090909090909,0.015,0.00909090909090909,0.21186035389765662,295.3333333333333,382.0,212.34301390805294,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027583955.1 Lactobacillus crispatus,fb3e28616a2c99f5023215f0df582d93,0.015,30000,8,2840000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9119534957754483,0.9209521869155373,0.9164528413454928,0.9209521869155373,True,886,1735,4182,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
30000,0.00909090909090909,0.007407407407407408,0.00909090909090909,0.0023912003825920613,3.3333333333333335,1.0,3.2998316455372216,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022693545.1 [Clostridium] innocuum,da24c35d7e5a0c1b1e804798ccd1cee8,0.007407407407407408,30000,9,2810000,outputs.mapping/bams.cds.rand/SRR12795790.x.s__Gemmiger qucibialis.fastq.gz,SRR12795790.x.s__Gemmiger qucibialis,92cee3dc,3300000,51,DNA,10000,330,True,0.9119534957754483,0.9082988192772692,0.9101261575263587,0.9119534957754483,True,10,1745,4182,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum
