intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
230000,0.06084656084656084,0.040492957746478875,0.06084656084656084,0.04699116285594052,14.565217391304348,9.0,19.160253440632324,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_003363115.1 Bacteroides fragilis,1bfced4917bcac833bac94e2c2db5731,0.040492957746478875,230000,0,3550000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9465890818174405,0.9390608083992306,0.9428249451083355,0.9465890818174405,False,335,335,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
80000,0.021164021164021163,0.014112903225806451,0.018518518518518517,0.13143498386870528,133.85714285714286,3.0,319.71926461079147,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_019041655.1 Phocaeicola vulgatus,f8d162a33df673e3f474abc24c1853de,0.016129032258064516,70000,1,3480000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9271896859726793,0.9222635930295016,0.9247266395010905,0.9271896859726793,False,937,1272,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
60000,0.015873015873015872,0.01160541586073501,0.015873015873015872,0.12357974470472717,146.83333333333334,131.5,44.39375581718171,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_031851515.1 Enterobacter ludwigii,e4282d5711c7ee7e9f0598fab6b05360,0.01160541586073501,60000,2,3420000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9219742946423962,0.9163305600538824,0.9191524273481393,0.9219742946423962,True,881,2153,7129,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter ludwigii
40000,0.010582010582010581,0.011976047904191617,0.010582010582010581,0.030859868144199748,55.0,43.0,55.285622000661256,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022735375.1 Faecalibacterium prausnitzii,65a2b19158af38de3885cd675e7b8120,0.011976047904191617,40000,3,3380000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9146733865236761,0.9168955670398317,0.9157844767817539,0.9168955670398317,True,220,2373,7129,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
70000,0.018518518518518517,0.005673758865248227,0.010582010582010581,0.0014027212792818067,2.5,2.0,1.6583123951777,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_001049535.1 Bacteroides thetaiotaomicron,0f9ac980df5b653adb2892bbf63593b1,0.009929078014184398,40000,4,3340000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9247652352037607,0.9135318728864671,0.9191485540451139,0.9247652352037607,False,10,2383,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron
30000,0.007936507936507936,0.013888888888888888,0.007936507936507936,0.2745125543554496,652.3333333333334,129.0,817.6622502938212,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_027155045.1 Lactobacillus crispatus,4b98e307943c79df782c146b6a1f9ec6,0.013888888888888888,30000,5,3310000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9095283986940155,0.9195634812766026,0.9145459399853091,0.9195634812766026,True,1957,4340,7129,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
20000,0.005291005291005291,0.008438818565400843,0.005291005291005291,0.0005610885117127227,2.0,2.0,0.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_015550945.1 Faecalicoccus pleomorphus,5a2ddeeb117d2ed37dc750f793dbe366,0.008438818565400843,20000,6,3290000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9023260468401526,0.9106235044887697,0.9064747756644611,0.9106235044887697,True,4,4344,7129,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus sp900546545
70000,0.018518518518518517,0.003316749585406302,0.005291005291005291,0.0005610885117127227,2.0,2.0,0.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_015548595.1 Bacteroides fragilis,c166b4a3c8b7d02f6d23b71fff2fe3d7,0.011608623548922056,20000,7,3270000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9247652352037607,0.9163355254579664,0.9205503803308636,0.9247652352037607,False,4,4348,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
40000,0.010582010582010581,0.004291845493562232,0.005291005291005291,0.0011221770234254454,4.0,4.0,2.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_001406095.1 Bacteroides uniformis,829520914894aab3e1aa9ab2f9890b65,0.008583690987124463,20000,8,3250000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9146733865236761,0.9109274836213538,0.912800435072515,0.9146733865236761,True,8,4356,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
170000,0.04497354497354497,0.002967359050445104,0.005291005291005291,0.0014027212792818067,5.0,5.0,3.0,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_021411305.1 Bacteroides thetaiotaomicron,7d21feb9696f9471e4aaa1f7a74ebab2,0.025222551928783383,20000,9,3230000,outputs.mapping/bams.cds.rand/SRR12795775.x.s__Prevotella sp000434975.fastq.gz,SRR12795775.x.s__Prevotella sp000434975,fb3003af,3780000,51,DNA,10000,378,True,0.9409951706098173,0.9303846357531204,0.9356899031814688,0.9409951706098173,False,10,4366,7129,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp947646015
