intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
290000,0.06744186046511629,0.1676300578034682,0.06744186046511629,0.038910505836575876,1.0344827586206897,1.0,0.18246560765962697,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945907595.1 uncultured Solobacterium sp.,7bbf4656b5f86690d45e9f158166bf4b,0.1676300578034682,290000,0,4010000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9485010896831649,0.9655865631944528,0.9570438264388088,0.9655865631944528,False,30,30,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
50000,0.011627906976744186,0.02,0.011627906976744186,0.02464332036316472,3.8,4.0,1.7204650534085253,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_029675045.1 Catenibacterium tridentinum,7a94f5f2b6b1684dafdf96f4a83c98b2,0.02,50000,1,3960000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.916365347299856,0.9261617964232596,0.9212635718615578,0.9261617964232596,True,19,49,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai
160000,0.037209302325581395,0.017167381974248927,0.009302325581395349,0.08171206225680934,15.75,8.0,17.426631917843448,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_040930005.1 Erysipelotrichaceae bacterium 1033st1_E7_1033SCRN_220408,fb12c6d106ff67f7d8c41d7e54dfed16,0.06866952789699571,40000,2,3920000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.937504928166782,0.9488366514816495,0.9431707898242158,0.9488366514816495,False,63,112,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915
40000,0.009302325581395349,0.02030456852791878,0.009302325581395349,0.06355382619974059,12.25,11.5,11.299889379989523,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_000980505.1 Lactobacillus sp. N54.MGS-719,0b8b4d8e207509bddecdf9a7f2e0a70f,0.02030456852791878,40000,3,3880000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9123646741588324,0.9264363012904313,0.9194004877246318,0.9264363012904313,True,49,161,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus
40000,0.009302325581395349,0.013636363636363636,0.0069767441860465115,0.009079118028534372,2.3333333333333335,2.0,0.4714045207910317,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCF_029225825.1 Catenibacterium mitsuokai,42343010f43fc06873f3775b3d20b534,0.01818181818181818,30000,4,3850000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9123646741588324,0.9244325765105641,0.9183986253346983,0.9244325765105641,True,7,168,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai_A
250000,0.05813953488372093,0.022058823529411766,0.0069767441860465115,0.00648508430609598,1.6666666666666667,1.0,0.9428090415820634,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945912825.1 uncultured Solobacterium sp.,58a85ee3a21c23934cae20525bb5b6ca,0.18382352941176472,30000,5,3820000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9457447780854529,0.9673340879227434,0.9565394330040982,0.9673340879227434,False,5,173,771,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
30000,0.0069767441860465115,0.012552301255230125,0.0069767441860465115,0.014267185473411154,3.6666666666666665,4.0,2.0548046676563256,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_028721605.1 Bacteroidales bacterium,c1e971bff071cd07376bdafe36e0ff4b,0.012552301255230125,30000,6,3790000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9072326727100967,0.9177408553614469,0.9124867640357718,0.9177408553614469,True,11,184,771,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
30000,0.0069767441860465115,0.010752688172043012,0.0069767441860465115,0.020752269779507133,5.333333333333333,5.0,2.8674417556808756,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_945949685.1 uncultured Prevotella sp.,1f39e21e06ea3a36462604cd963a70d0,0.010752688172043012,30000,7,3760000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9072326727100967,0.9149603940215936,0.9110965333658452,0.9149603940215936,True,16,200,771,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535
30000,0.0069767441860465115,0.019736842105263157,0.0069767441860465115,0.01297016861219196,3.3333333333333335,3.0,2.0548046676563256,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_022763865.1 Mollicutes bacterium,141030705e7e096dae13819b5c6738a4,0.019736842105263157,30000,8,3730000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9072326727100967,0.9259212938707797,0.9165769832904382,0.9259212938707797,True,10,210,771,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__Onthovivens;s__Onthovivens sp016302065
30000,0.0069767441860465115,0.008797653958944282,0.0069767441860465115,0.01297016861219196,3.3333333333333335,2.0,2.6246692913372702,/group/ctbrowngrp5/sourmash-db.new/gtdb-rs226/gtdb-rs226-k51.dna.rocksdb,GCA_004563195.1 bacterium,2f5a6033e650c2b0069078b7bb5f3909,0.008797653958944282,30000,9,3700000,outputs.mapping/bams.cds.rand/ERR3211876.x.s__Holdemanella porci.fastq.gz,ERR3211876.x.s__Holdemanella porci,0e75b80e,4300000,51,DNA,10000,430,True,0.9072326727100967,0.9113673549363814,0.909300013823239,0.9113673549363814,True,10,220,771,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__SFTJ01;s__SFTJ01 sp004563195
